serial_no,bid_no,S.No.,Seller Name,Offered Item,Total Price,Rank,Status,Winner
256,GEM/2025/B/6435189,245,NAVSHAKTI SOLUTIONS ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,246,SHREE SHYAM SERVICES ( MSE Social Category:OBC ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,247,AGA ENTERPRISES ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,248,BALAJI VENTURES ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,249,Safe Shadow Security Services Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,250,VANSH ENTERPRISES ( MSE Social Category:SC ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,251,TRIPATHI BROTHERS SERVICES PRIVATE LIMITED Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,252,G.K.ENTERPRISE ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,253,BHADANA SECURITY SERVICES ( MSE Social Category:OBC ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,254,VIBHOOTI CONSCIONABLE HR PRIVATE LIMITED ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,255,PSS SECURITY SOLUTIONS ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,256,Sky High Secure Security Services Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,257,NK GLOBAL ALL SERVICES ( MSE Social Category:OBC ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,258,RIVI SECURITIES LLP ( MSE Social Category:OBC ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,259,Nextgen carrier services Co ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,260,TUSKERS SERVICES INDIA PRIVATE LIMITED ( MSE Social Category:OBC ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,261,R S ENTERPRISES ( MSE Social Category:ST ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,262,TANISHQ AUTOMATION ( MSE Social Category:OBC ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,263,SECURITY AND INTELLIGENCE SERVICES BUREAU ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,264,ALBERTO TECHNOLOGIES ( MSE Social Category:OBC ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,265,ELEGANT N WISE ALLIED SERVICES ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,266,KK GROUP OF MANPOWER SOLUTIONS ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,267,SPARK OUTSOURCE STATION ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,268,PAYFIN SOLUTIONS PRIVATE LIMITED ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,269,Alloy The Solution LLP ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,270,MIRAZ FACILITY MANAGEMENT SERVICES PRIVATE LIMITED ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2290950.59,L1,,
256,GEM/2025/B/6435189,271,V Core Infra And Services ( MSE Social Category:OBC ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2293582.79,L2,,
256,GEM/2025/B/6435189,272,REMARKABLE SIGHT SECURITY SERVICES ( MSE Social Category:General ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2500990.59,L3,,
256,GEM/2025/B/6435189,273,PANB SECURITY INDUSTRIAL SERVICE PRIVATE LIMITED ( MSE Social Category:OBC ) Under PMA,Item Categories : Manpower Outsourcing Services - Fixed Remuneration - LECTURER; LECTURER (MATHMATICS); Post Graduate,` 2589062.91,L4,,
256,GEM/2025/B/6435189,,,,,,,
205,GEM/2025/B/6566623,1,N2JENOMICS LAB PRIVATE LIMITED ( MSE Social Category:General ) Under PMA,Item Categories : Nucleic Acid Sequencing and Genotyping Service - Epigenome analysis; Animal; Nucleic acids (DNA or,` 564040.00,L1,,
205,GEM/2025/B/6566623,2,NUCLEOME INFORMATICS PRIVATE LIMITED ( MSE Social Category:General ) Under PMA,Item Categories : Nucleic Acid Sequencing and Genotyping Service - Epigenome analysis; Animal; Nucleic acids (DNA or,` 646640.00,L2,,
205,GEM/2025/B/6566623,3,INNOVA BIO LIFE TECHNOLOGY ( MSE Social Category:General ) Under PMA,Item Categories : Nucleic Acid Sequencing and Genotyping Service - Epigenome analysis; Animal; Nucleic acids (DNA or,` 999720.00,L3,,
205,GEM/2025/B/6566623,4,GENEPRINT LIFESCIENCES PRIVATE LIMITED ( MSE Social Category:General ) Under PMA,Item Categories : Nucleic Acid Sequencing and Genotyping Service - Epigenome analysis; Animal; Nucleic acids (DNA or,` 8260000.00,L4,,
205,GEM/2025/B/6566623,,,,,,,
210,GEM/2025/B/6563662,1,INVITROGEN BIOSERVICES INDIA PRIVATE LIMITED Under PMA,Item Categories : Customized AMC/CMC for Pre-owned Products - AMC of 3730-96 Capillary DNA SEQUENCER; AMC of 3730-96,` 703769.00,L1,,
210,GEM/2025/B/6563662,,,,,,,
207,GEM/2025/B/6589825,1,INTERTEK INDIA PRIVATE LIMITED Under PMA,Item Categories : Nucleic Acid Sequencing and Genotyping Service - DNA sequencing; Plant; Leaf; To be sent to the ser,` 539416.32,L1,,
207,GEM/2025/B/6589825,,,,,,,
201,GEM/2025/B/6573648,1,ALLIANZ BIOINNOVATION (MSE) ( MSE Social Category:General ) Under PMA,"Item Categories : T4 DNA Ligase 20000 units,LongAmp Taq DNA Polymerase 500 units,Q5 High-Fidelity DNA Polymerase 100",` 195108.00,L1,,
201,GEM/2025/B/6573648,2,MOLECULAR SYSTEM LLP Under PMA,"Item Categories : T4 DNA Ligase 20000 units,LongAmp Taq DNA Polymerase 500 units,Q5 High-Fidelity DNA Polymerase 100",` 205925.00,L2,,
201,GEM/2025/B/6573648,3,SHRI CHEMICALS AND INSTRUMENTS (MSE) ( MSE Social Category:General ) Under PMA,"Item Categories : T4 DNA Ligase 20000 units,LongAmp Taq DNA Polymerase 500 units,Q5 High-Fidelity DNA Polymerase 100",` 211970.00,L3,,
201,GEM/2025/B/6573648,4,SB Biochem (MSE) ( MSE Social Category:General ) Under PMA,"Item Categories : T4 DNA Ligase 20000 units,LongAmp Taq DNA Polymerase 500 units,Q5 High-Fidelity DNA Polymerase 100",` 212600.00,L4,,
201,GEM/2025/B/6573648,5,RAJASTHAN SCIENTIFIC CORPORATION (MSE) ( MSE Social Category:OBC ) Under PMA,"Item Categories : T4 DNA Ligase 20000 units,LongAmp Taq DNA Polymerase 500 units,Q5 High-Fidelity DNA Polymerase 100",` 236816.00,L5,,
201,GEM/2025/B/6573648,6,SUPERWORTH BIODISCOVERIES PRIVATE LIMITED Under PMA,"Item Categories : T4 DNA Ligase 20000 units,LongAmp Taq DNA Polymerase 500 units,Q5 High-Fidelity DNA Polymerase 100",` 285535.97,L6,,
201,GEM/2025/B/6573648,,,,,,,
208,GEM/2025/B/6589165,1,HIMEDIA LABORATORIES PRIVATE LIMITED Under PMA,Item Categories : Nucleic Acid Sequencing and Genotyping Service - bidirectional sanger sequencing; plasmodium; Nucle,` 20532.00,L1,,
208,GEM/2025/B/6589165,2,GREENARRAY GENOMIC RESEARCH & SOLUTIONS PRIVATE LIMITED ( MSE Social Category:General ) Under PMA,Item Categories : Nucleic Acid Sequencing and Genotyping Service - bidirectional sanger sequencing; plasmodium; Nucle,` 29910.00,L2,,
208,GEM/2025/B/6589165,,,,,,,
209,GEM/2025/B/6534814,1,GENERAL TRADING CORPORATION Under PMA,"Item Categories : Global DNA Methylation Assay Kit for 96 reactions, 5 Methyl Cytosine, Colorimetric ELISA test kit",` 140097.00,L1,,
209,GEM/2025/B/6534814,2,ALLIED SCIENTIFIC PRODUCTS Under PMA,"Item Categories : Global DNA Methylation Assay Kit for 96 reactions, 5 Methyl Cytosine, Colorimetric ELISA test kit",` 189000.00,L2,,
209,GEM/2025/B/6534814,3,PROGENBIOLAB TECHNOLOGIES PRIVATE LIMITED Under PMA,"Item Categories : Global DNA Methylation Assay Kit for 96 reactions, 5 Methyl Cytosine, Colorimetric ELISA test kit",` 189000.00,L2,,
209,GEM/2025/B/6534814,4,CELLBIOASIS Under PMA,"Item Categories : Global DNA Methylation Assay Kit for 96 reactions, 5 Methyl Cytosine, Colorimetric ELISA test kit",` 195435.00,L3,,
209,GEM/2025/B/6534814,5,VIGNAHAR LAB SOLUTIONS Under PMA,"Item Categories : Global DNA Methylation Assay Kit for 96 reactions, 5 Methyl Cytosine, Colorimetric ELISA test kit",` 202344.00,L4,,
209,GEM/2025/B/6534814,6,SHIVANSH IMPEX Under PMA,"Item Categories : Global DNA Methylation Assay Kit for 96 reactions, 5 Methyl Cytosine, Colorimetric ELISA test kit",` 277287.00,L5,,
209,GEM/2025/B/6534814,7,4Axis Technologies Under PMA,"Item Categories : Global DNA Methylation Assay Kit for 96 reactions, 5 Methyl Cytosine, Colorimetric ELISA test kit",` 283651.20,L6,,
209,GEM/2025/B/6534814,8,ALLIANZ BIOINNOVATION Under PMA,"Item Categories : Global DNA Methylation Assay Kit for 96 reactions, 5 Methyl Cytosine, Colorimetric ELISA test kit",` 301446.00,L7,,
209,GEM/2025/B/6534814,9,RENWIK BIOINNOVATIONS PRIVATE LIMITED Under PMA,"Item Categories : Global DNA Methylation Assay Kit for 96 reactions, 5 Methyl Cytosine, Colorimetric ELISA test kit",` 306225.00,L8,,
209,GEM/2025/B/6534814,10,CELLTECH BIOSCIENCES LLP Under PMA,"Item Categories : Global DNA Methylation Assay Kit for 96 reactions, 5 Methyl Cytosine, Colorimetric ELISA test kit",` 321450.00,L9,,
209,GEM/2025/B/6534814,11,Samson Digi Design Services Under PMA,"Item Categories : Global DNA Methylation Assay Kit for 96 reactions, 5 Methyl Cytosine, Colorimetric ELISA test kit",` 440160.00,L10,,
209,GEM/2025/B/6534814,,,,,,,
202,GEM/2025/B/6573529,1,SHRI CHEMICALS AND INSTRUMENTS (MSE) ( MSE Social Category:General ) Under PMA,"Item Categories : Sucrose Hi Ar ACS,Murashige and Skoog Medium w cacl and vitamins w o sucross and agar,YEM agar,Yem",` 177800.00,L1,,
202,GEM/2025/B/6573529,2,MOLECULAR SYSTEM LLP Under PMA,"Item Categories : Sucrose Hi Ar ACS,Murashige and Skoog Medium w cacl and vitamins w o sucross and agar,YEM agar,Yem",` 180664.00,L2,,
202,GEM/2025/B/6573529,3,RAJASTHAN SCIENTIFIC CORPORATION (MSE) ( MSE Social Category:OBC ) Under PMA,"Item Categories : Sucrose Hi Ar ACS,Murashige and Skoog Medium w cacl and vitamins w o sucross and agar,YEM agar,Yem",` 188466.00,L3,,
202,GEM/2025/B/6573529,4,SUPERWORTH BIODISCOVERIES PRIVATE LIMITED Under PMA,"Item Categories : Sucrose Hi Ar ACS,Murashige and Skoog Medium w cacl and vitamins w o sucross and agar,YEM agar,Yem",` 249036.02,L4,,
202,GEM/2025/B/6573529,,,,,,,
278,GEM/2025/B/6405463,1,ANAND HEALTH CARE SERVICES Under PMA,Item Categories : CBNAAT  MTB/RIF Ultra PCR test kit,` 227516.00,L1,Qualified,
274,GEM/2025/B/6327372,1,AVISHKAR BIO MEDICALS (MII) Under PMA,Item Categories : Automated Real Time Micro PCR Machine,` 896000.00,L1,,
274,GEM/2025/B/6327372,2,SAI MEDICAL DEVICES (MII) Under PMA,Item Categories : Automated Real Time Micro PCR Machine,` 950000.00,L2,,
274,GEM/2025/B/6327372,,,,,,,
271,GEM/2025/B/6343560,1,BHAGYARAJ IMPEX PRIVATE LIMITED (MII) Under PMA,Item Categories : Real Time PCR Kit for SARS - CoV - 2 / COVID - 19,` 560000.00,L1,,
271,GEM/2025/B/6343560,,,,,,,
276,GEM/2025/B/6376852,1,Bioapps Under PMA,Item Categories : RT2 SYBR Green ROX qPCR Master mix (24),` 229691.84,L1,,
276,GEM/2025/B/6376852,,,,,,,
280,GEM/2025/B/6401292,1,MDC HEALTHCARE PRIVATE LIMITED (MII) Under PMA,Item Categories : Micro PCR MTB Test Kit,` 537600.00,L1,,
280,GEM/2025/B/6401292,,,,,,,
279,GEM/2025/B/6404525,1,Medi Era Life Science Under PMA,Item Categories : Automated Real Time Micro PCR Machine,` 29568000.00,L1,,
279,GEM/2025/B/6404525,,,,,,,
275,GEM/2025/B/6418023,1,GCC BIOTECH (INDIA) PRIVATE LIMITED. Under PMA,Item Categories : Real Time PCR Kits (V2),` 25000.00,L1,,
275,GEM/2025/B/6418023,2,HUWEL LIFESCIENCES PRIVATE LIMITED (MSE) ( MSE Social Category:General ) Under PMA,Item Categories : Real Time PCR Kits (V2),` 26000.00,L2,,
275,GEM/2025/B/6418023,3,MEDSOURCE OZONE BIOMEDICALS PRIVATE LIMITED Under PMA,Item Categories : Real Time PCR Kits (V2),` 39375.00,L3,,
275,GEM/2025/B/6418023,,,,,,,
272,GEM/2025/B/6382113,1,LABORATORY STORES Under PMA,Item Categories : hepatitis delta virus rt pcr kit,` 115500.00,L1,,
272,GEM/2025/B/6382113,,,,,,,
277,GEM/2025/B/6394699,1,FRIENDS AGENCIES ( MSE Social Category:General ) Under PMA,Item Categories : Real Time PCR Machine (V2),` 1498600.00,L1,,
277,GEM/2025/B/6394699,2,VARDHAMAN SALES AND SERVICES Under PMA,Item Categories : Real Time PCR Machine (V2),` 1528100.00,L2,,
277,GEM/2025/B/6394699,3,"SCIENTIFIC SALES AND SERVICES, LATUR ( MSE Social Category:General ) Under PMA",Item Categories : Real Time PCR Machine (V2),` 1538720.00,L3,,
277,GEM/2025/B/6394699,,,,,,,
273,GEM/2025/B/5973318,1,TANISHK STATIONERS Under PMA,"Item Categories : Lasts,Finished leather,Lining PU or Gore tex,Phylon Sock lining,Oval rings metal,Eyelets,Matching c",` 65534.00,L1,,
273,GEM/2025/B/5973318,2,APPINCUBA TECHNOLOGIES PRIVATE LIMITED (MSE) ( MSE Social Category:General ) Under PMA,"Item Categories : Lasts,Finished leather,Lining PU or Gore tex,Phylon Sock lining,Oval rings metal,Eyelets,Matching c",` 76595.00,L2,,
273,GEM/2025/B/5973318,3,IZS TECHOCRATS PRIVATE LIMITED (MSE) ( MSE Social Category:General ) Under PMA,"Item Categories : Lasts,Finished leather,Lining PU or Gore tex,Phylon Sock lining,Oval rings metal,Eyelets,Matching c",` 77595.00,L3,,
273,GEM/2025/B/5973318,4,rkt enterprises (MSE) ( MSE Social Category:General ) Under PMA,"Item Categories : Lasts,Finished leather,Lining PU or Gore tex,Phylon Sock lining,Oval rings metal,Eyelets,Matching c",` 80741.00,L4,,
273,GEM/2025/B/5973318,,,,,,,
273,GEM/2025/B/6880876,1,Sanjay Enterprises (MSE) ( MSE Social Category:General ) Under PMA,"Item Categories : Target Rotation DC Motor,Advanced Chemistry Cell Battery,Moving Target Device,LED Lights,Device Rot",` 99960.00,L1,,
273,GEM/2025/B/6880876,2,Thakur Traders (MSE) ( MSE Social Category:General ) Under PMA,"Item Categories : Target Rotation DC Motor,Advanced Chemistry Cell Battery,Moving Target Device,LED Lights,Device Rot",` 108800.00,L2,,
273,GEM/2025/B/6880876,3,BHARAT AGENCIES Under PMA,"Item Categories : Target Rotation DC Motor,Advanced Chemistry Cell Battery,Moving Target Device,LED Lights,Device Rot",` 118400.00,L3,,
273,GEM/2025/B/6880876,,,,,,,
271,GEM/2025/B/6881427,1,SANCHAR LINK TELECOM PRIVATE LIMITED Under PMA,Item Categories : FUEL CELL SENSOR BASED PORTABLE BREATH ALCOHOL ANALYSER,` 89680.00,L1,Qualified,
271,GEM/2025/B/6881427,2,EXPERIO TECH PRIVATE LIMITED (MSE) ( MSE Social Category:General ) Under PMA,Item Categories : FUEL CELL SENSOR BASED PORTABLE BREATH ALCOHOL ANALYSER,` 103596.00,L2,Qualified,
275,GEM/2025/B/6865305,1,REPLIKKA Under PMA,Item Categories : Printing and Photocopying Service - Photocopying; Onsite 2 numbers of Brand New Photocopier Machine,` 165672.00,Disqualified,,
275,GEM/2025/B/6865305,2,TANMAI TECHNOLOGIES ( MSE Social Category:General ) Under PMA,Item Categories : Printing and Photocopying Service - Photocopying; Onsite 2 numbers of Brand New Photocopier Machine,` 295200.00,L1,,
275,GEM/2025/B/6865305,3,BLAZE COPIER COMPANY ( MSE Social Category:General ) Under PMA,Item Categories : Printing and Photocopying Service - Photocopying; Onsite 2 numbers of Brand New Photocopier Machine,` 297360.00,L2,,
275,GEM/2025/B/6865305,4,SAI BABA BUSINESS MACHINES PRIVATE LIMITED ( MSE Social Category:General ) Under PMA,Item Categories : Printing and Photocopying Service - Photocopying; Onsite 2 numbers of Brand New Photocopier Machine,` 467280.00,L3,,
275,GEM/2025/B/6865305,,,,,,,
276,GEM/2025/B/6862296,1,SHIV TRADERS (MSE) ( MSE Social Category:General ) Under PMA,"Item Categories : Room freshener Godrej Ezee Aer Spray 220ml,Naphthalene ball of Good Quality,Pencil Cell Large AA Ev",` 95758.00,L1,,
276,GEM/2025/B/6862296,2,Suhaas Traders (MSE) ( MSE Social Category:OBC ) Under PMA,"Item Categories : Room freshener Godrej Ezee Aer Spray 220ml,Naphthalene ball of Good Quality,Pencil Cell Large AA Ev",` 95896.00,L2,,
276,GEM/2025/B/6862296,3,Srivari Sai Enterprises (MSE) ( MSE Social Category:General ) Under PMA,"Item Categories : Room freshener Godrej Ezee Aer Spray 220ml,Naphthalene ball of Good Quality,Pencil Cell Large AA Ev",` 98880.00,L3,,
276,GEM/2025/B/6862296,4,EXPRESS ENTERPRISES (MSE) ( MSE Social Category:OBC ) Under PMA,"Item Categories : Room freshener Godrej Ezee Aer Spray 220ml,Naphthalene ball of Good Quality,Pencil Cell Large AA Ev",` 99672.00,L4,,
276,GEM/2025/B/6862296,,,,,,,
